Timestamp, Temperature[°C], Humidity[%]
2023_07_11_12_20_01,26.28,61.42
2023_07_11_12_20_03,26.29,61.35
2023_07_11_12_20_05,26.26,61.23
2023_07_11_12_20_07,26.22,61.18
2023_07_11_12_20_09,26.22,61.1
2023_07_11_12_20_11,26.19,61.15
2023_07_11_12_20_13,26.22,61.14
2023_07_11_12_20_15,26.22,61.2
2023_07_11_12_20_17,26.25,61.12
2023_07_11_12_20_19,26.22,61.1
2023_07_11_12_20_21,26.22,61.12
2023_07_11_12_20_23,26.22,61.08
2023_07_11_12_20_25,26.25,61.13
2023_07_11_12_20_27,26.24,61.06
2023_07_11_12_20_29,26.22,61.08
2023_07_11_12_20_31,26.26,61.05
2023_07_11_12_20_33,26.26,61.02
2023_07_11_12_20_35,26.25,60.94
2023_07_11_12_20_37,26.21,60.96
2023_07_11_12_20_39,26.25,61
2023_07_11_12_20_41,26.22,60.99
2023_07_11_12_20_43,26.19,60.99
2023_07_11_12_20_45,26.21,61.05
2023_07_11_12_20_47,26.24,61.06
2023_07_11_12_20_49,26.22,61.04
2023_07_11_12_20_51,26.21,61.05
2023_07_11_12_20_53,26.26,61.02
2023_07_11_12_20_55,26.26,60.99
2023_07_11_12_20_57,26.29,60.97
2023_07_11_12_20_59,26.26,60.95
2023_07_11_12_21_01,26.21,60.91
2023_07_11_12_21_03,26.22,60.92
2023_07_11_12_21_05,26.22,60.95
2023_07_11_12_21_07,26.22,60.98
2023_07_11_12_21_09,26.24,61
2023_07_11_12_21_11,26.28,61
2023_07_11_12_21_13,26.31,60.96
2023_07_11_12_21_15,26.31,60.9
2023_07_11_12_21_17,26.29,60.89
2023_07_11_12_21_19,26.28,60.89
2023_07_11_12_21_21,26.24,60.92
2023_07_11_12_21_23,26.24,60.95
2023_07_11_12_21_25,26.22,60.95
2023_07_11_12_21_27,26.21,60.97
2023_07_11_12_21_29,26.24,61.04
2023_07_11_12_21_31,26.24,61.03
2023_07_11_12_21_33,26.19,60.99
