Timestamp, Temperature[°C], Humidity[%]
2023_06_29_10_51_15, 24.21, 49.04
2023_06_29_10_51_17, 24.23, 48.81
2023_06_29_10_51_19, 24.28, 48.74
2023_06_29_10_51_21, 24.28, 48.74
2023_06_29_10_51_23, 24.31, 48.59
2023_06_29_10_51_25, 24.32, 48.48
2023_06_29_10_51_27, 24.31, 48.44
2023_06_29_10_51_29, 24.32, 48.43
2023_06_29_10_51_31, 24.31, 48.41
2023_06_29_10_51_33, 24.31, 48.39
2023_06_29_10_51_35, 24.30, 48.33
2023_06_29_10_51_37, 24.31, 48.37
2023_06_29_10_51_39, 24.32, 48.37
2023_06_29_10_51_41, 24.32, 48.29
2023_06_29_10_51_43, 24.31, 48.32
2023_06_29_10_51_45, 24.31, 48.20
2023_06_29_10_51_47, 24.28, 48.30
2023_06_29_10_51_49, 24.25, 48.31
2023_06_29_10_51_51, 24.23, 48.32
2023_06_29_10_51_53, 24.24, 48.37
2023_06_29_10_51_55, 24.23, 48.46
2023_06_29_10_51_58, 24.25, 48.42
2023_06_29_10_52_00, 24.21, 48.43
2023_06_29_10_52_02, 24.23, 48.42
2023_06_29_10_52_04, 24.23, 48.44
2023_06_29_10_52_06, 24.24, 48.32
2023_06_29_10_52_08, 24.24, 48.41
2023_06_29_10_52_10, 24.18, 48.43
2023_06_29_10_52_12, 24.20, 48.47
2023_06_29_10_52_14, 24.21, 48.45
2023_06_29_10_52_16, 24.21, 48.58
2023_06_29_10_52_18, 24.20, 48.59
2023_06_29_10_52_20, 24.20, 48.60
2023_06_29_10_52_22, 24.20, 48.64
2023_06_29_10_52_24, 24.18, 48.63
2023_06_29_10_52_26, 24.15, 48.59
2023_06_29_10_52_28, 24.21, 48.76
2023_06_29_10_52_30, 24.23, 49.24
2023_06_29_10_52_32, 24.21, 49.25
2023_06_29_10_52_34, 24.18, 49.02
2023_06_29_10_52_36, 24.20, 48.88
2023_06_29_10_52_38, 24.15, 48.69
2023_06_29_10_52_40, 24.14, 48.67
2023_06_29_10_52_42, 24.15, 48.64
2023_06_29_10_52_44, 24.14, 48.60
2023_06_29_10_52_46, 24.11, 48.59
2023_06_29_10_52_48, 24.10, 48.63
2023_06_29_10_52_50, 24.13, 48.63
2023_06_29_10_52_52, 24.10, 48.69
2023_06_29_10_52_54, 24.07, 48.70
2023_06_29_10_52_56, 24.05, 48.74
2023_06_29_10_52_58, 24.07, 48.79
2023_06_29_10_53_00, 24.13, 48.79
2023_06_29_10_53_02, 24.15, 48.93
2023_06_29_10_53_04, 24.18, 48.91
2023_06_29_10_53_06, 24.18, 48.78
2023_06_29_10_53_08, 24.17, 48.65
2023_06_29_10_53_10, 24.13, 48.65
2023_06_29_10_53_12, 24.10, 48.63
2023_06_29_10_53_14, 24.07, 48.61
2023_06_29_10_53_16, 24.04, 48.65
2023_06_29_10_53_18, 24.01, 48.72
2023_06_29_10_53_20, 24.00, 48.77
2023_06_29_10_53_22, 24.00, 48.81
2023_06_29_10_53_24, 23.98, 48.93
2023_06_29_10_53_26, 23.98, 48.94
2023_06_29_10_53_28, 23.97, 48.97
2023_06_29_10_53_30, 23.98, 48.94
2023_06_29_10_53_32, 23.97, 48.97
2023_06_29_10_53_34, 23.95, 48.99
2023_06_29_10_53_36, 23.95, 49.00
2023_06_29_10_53_38, 23.94, 49.05
2023_06_29_10_53_40, 23.90, 48.98
2023_06_29_10_53_42, 23.88, 49.02
2023_06_29_10_53_45, 23.91, 49.09
2023_06_29_10_53_47, 23.88, 49.11
2023_06_29_10_53_49, 23.90, 49.15
2023_06_29_10_53_51, 23.88, 49.20
2023_06_29_10_53_53, 23.91, 49.38
2023_06_29_10_53_55, 23.90, 49.35
2023_06_29_10_53_57, 23.93, 49.30
2023_06_29_10_53_59, 23.87, 49.23
2023_06_29_10_54_01, 23.91, 49.20
2023_06_29_10_54_03, 23.91, 49.18
2023_06_29_10_54_05, 23.94, 49.20
2023_06_29_10_54_07, 23.97, 49.20
2023_06_29_10_54_09, 24.00, 49.13
2023_06_29_10_54_11, 24.07, 49.09
2023_06_29_10_54_13, 24.08, 49.05
2023_06_29_10_54_15, 24.07, 48.96
2023_06_29_10_54_17, 24.07, 48.89
2023_06_29_10_54_19, 24.04, 48.87
2023_06_29_10_54_21, 24.04, 48.87
2023_06_29_10_54_23, 24.05, 49.02
2023_06_29_10_54_25, 24.08, 49.03
2023_06_29_10_54_27, 24.05, 49.02
2023_06_29_10_54_29, 24.07, 48.90
2023_06_29_10_54_31, 24.08, 48.89
2023_06_29_10_54_33, 24.07, 48.85
2023_06_29_10_54_35, 24.04, 48.80
2023_06_29_10_54_37, 24.03, 48.82
2023_06_29_10_54_39, 24.04, 48.85
2023_06_29_10_54_41, 24.04, 48.79
2023_06_29_10_54_43, 24.04, 48.82
2023_06_29_10_54_45, 24.04, 48.89
2023_06_29_10_54_47, 24.04, 48.86
2023_06_29_10_54_49, 24.01, 48.86
2023_06_29_10_54_51, 24.01, 48.91
2023_06_29_10_54_53, 24.01, 48.92
2023_06_29_10_54_55, 24.03, 48.92
2023_06_29_10_54_57, 24.03, 48.90
2023_06_29_10_54_59, 24.03, 48.87
2023_06_29_10_55_01, 24.03, 48.86
2023_06_29_10_55_03, 24.01, 48.92
2023_06_29_10_55_05, 24.00, 48.92
2023_06_29_10_55_07, 23.98, 48.94
2023_06_29_10_55_09, 24.01, 49.00
2023_06_29_10_55_11, 24.04, 49.07
2023_06_29_10_55_13, 24.03, 49.04
2023_06_29_10_55_15, 24.01, 49.26
2023_06_29_10_55_17, 24.05, 49.14
2023_06_29_10_55_19, 24.04, 49.09
2023_06_29_10_55_21, 24.05, 49.03
2023_06_29_10_55_23, 24.05, 49.15
2023_06_29_10_55_25, 24.07, 49.12
2023_06_29_10_55_27, 24.07, 48.98
2023_06_29_10_55_29, 24.07, 48.92
2023_06_29_10_55_31, 24.04, 48.90
2023_06_29_10_55_33, 24.07, 48.83
2023_06_29_10_55_35, 24.05, 48.93
2023_06_29_10_55_37, 24.08, 49.16
2023_06_29_10_55_39, 24.11, 49.04
2023_06_29_10_55_42, 24.08, 48.94
2023_06_29_10_55_44, 24.13, 49.07
2023_06_29_10_55_46, 24.11, 48.97
2023_06_29_10_55_48, 24.13, 49.03
2023_06_29_10_55_50, 24.13, 49.00
2023_06_29_10_55_52, 24.11, 49.04
2023_06_29_10_55_54, 24.05, 48.90
2023_06_29_10_55_56, 24.04, 48.84
2023_06_29_10_55_58, 24.01, 48.80
2023_06_29_10_56_00, 24.03, 48.91
2023_06_29_10_56_02, 24.01, 48.95
2023_06_29_10_56_04, 24.05, 48.93
2023_06_29_10_56_06, 24.08, 48.91
2023_06_29_10_56_08, 24.08, 49.01
2023_06_29_10_56_10, 24.13, 49.17
2023_06_29_10_56_12, 24.14, 49.24
2023_06_29_10_56_14, 24.15, 49.18
2023_06_29_10_56_16, 24.14, 48.99
2023_06_29_10_56_18, 24.13, 48.85
2023_06_29_10_56_20, 24.11, 48.77
2023_06_29_10_56_22, 24.11, 48.74
2023_06_29_10_56_24, 24.10, 48.98
2023_06_29_10_56_26, 24.10, 48.98
2023_06_29_10_56_28, 24.08, 48.88
2023_06_29_10_56_30, 24.10, 48.85
2023_06_29_10_56_32, 24.10, 48.74
2023_06_29_10_56_34, 24.13, 48.71
2023_06_29_10_56_36, 24.17, 48.66
2023_06_29_10_56_38, 24.18, 48.65
2023_06_29_10_56_40, 24.21, 48.54
2023_06_29_10_56_42, 24.25, 48.53
2023_06_29_10_56_44, 24.23, 48.48
2023_06_29_10_56_46, 24.27, 48.41
2023_06_29_10_56_48, 24.27, 48.37
2023_06_29_10_56_50, 24.25, 48.36
2023_06_29_10_56_52, 24.25, 48.40
2023_06_29_10_56_54, 24.24, 48.47
2023_06_29_10_56_56, 24.21, 48.43
2023_06_29_10_56_58, 24.24, 48.60
2023_06_29_10_57_00, 24.23, 48.53
2023_06_29_10_57_02, 24.21, 48.48
2023_06_29_10_57_04, 24.21, 48.44
2023_06_29_10_57_06, 24.21, 48.42
2023_06_29_10_57_08, 24.18, 48.44
2023_06_29_10_57_10, 24.15, 48.38
2023_06_29_10_57_12, 24.14, 48.38
2023_06_29_10_57_14, 24.15, 48.46
2023_06_29_10_57_16, 24.14, 48.53
2023_06_29_10_57_18, 24.11, 48.54
2023_06_29_10_57_20, 24.13, 48.51
2023_06_29_10_57_22, 24.14, 48.55
2023_06_29_10_57_24, 24.11, 48.58
2023_06_29_10_57_26, 24.14, 48.60
2023_06_29_10_57_28, 24.10, 48.58
2023_06_29_10_57_30, 24.13, 48.69
2023_06_29_10_57_32, 24.13, 49.14
2023_06_29_10_57_34, 24.11, 49.01
2023_06_29_10_57_36, 24.15, 48.88
2023_06_29_10_57_38, 24.15, 48.70
2023_06_29_10_57_40, 24.17, 48.61
2023_06_29_10_57_42, 24.18, 48.58
2023_06_29_10_57_45, 24.14, 48.52
2023_06_29_10_57_47, 24.11, 48.56
2023_06_29_10_57_49, 24.10, 48.54
2023_06_29_10_57_51, 24.05, 48.54
2023_06_29_10_57_53, 24.03, 48.56
2023_06_29_10_57_55, 24.04, 48.70
2023_06_29_10_57_57, 24.01, 48.71
2023_06_29_10_57_59, 24.00, 48.74
2023_06_29_10_58_01, 24.01, 48.80
2023_06_29_10_58_03, 24.04, 48.81
2023_06_29_10_58_05, 24.03, 48.81
2023_06_29_10_58_07, 24.03, 48.81
2023_06_29_10_58_09, 24.03, 48.77
2023_06_29_10_58_11, 24.03, 48.78
2023_06_29_10_58_13, 24.03, 48.78
2023_06_29_10_58_15, 24.01, 48.81
2023_06_29_10_58_17, 24.01, 48.78
2023_06_29_10_58_19, 24.01, 48.81
2023_06_29_10_58_21, 24.05, 48.74
2023_06_29_10_58_23, 24.08, 48.73
2023_06_29_10_58_25, 24.08, 48.73
2023_06_29_10_58_27, 24.15, 48.74
2023_06_29_10_58_29, 24.14, 48.69
2023_06_29_10_58_31, 24.14, 48.62
2023_06_29_10_58_33, 24.11, 48.63
2023_06_29_10_58_35, 24.11, 48.62
2023_06_29_10_58_37, 24.13, 48.61
2023_06_29_10_58_39, 24.15, 48.61
2023_06_29_10_58_41, 24.17, 48.63
2023_06_29_10_58_43, 24.14, 48.57
2023_06_29_10_58_45, 24.11, 48.53
2023_06_29_10_58_47, 24.10, 48.55
2023_06_29_10_58_49, 24.07, 48.58
2023_06_29_10_58_51, 24.05, 48.62
2023_06_29_10_58_53, 24.08, 48.68
2023_06_29_10_58_55, 24.03, 48.67
2023_06_29_10_58_57, 24.04, 48.85
2023_06_29_10_58_59, 24.03, 48.84
2023_06_29_10_59_01, 24.08, 48.79
2023_06_29_10_59_03, 24.14, 48.77
2023_06_29_10_59_05, 24.13, 48.74
2023_06_29_10_59_07, 24.13, 48.63
2023_06_29_10_59_09, 24.17, 48.61
2023_06_29_10_59_11, 24.27, 48.59
2023_06_29_10_59_13, 24.32, 48.51
2023_06_29_10_59_15, 24.32, 48.42
2023_06_29_10_59_17, 24.32, 48.31
2023_06_29_10_59_19, 24.31, 48.22
2023_06_29_10_59_21, 24.30, 48.14
2023_06_29_10_59_23, 24.32, 48.15
2023_06_29_10_59_25, 24.28, 48.10
2023_06_29_10_59_27, 24.27, 48.13
2023_06_29_10_59_29, 24.27, 48.11
2023_06_29_10_59_31, 24.30, 48.24
2023_06_29_10_59_33, 24.28, 48.22
2023_06_29_10_59_35, 24.27, 48.21
2023_06_29_10_59_37, 24.31, 48.24
2023_06_29_10_59_39, 24.27, 48.24
2023_06_29_10_59_41, 24.24, 48.23
2023_06_29_10_59_44, 24.24, 48.26
2023_06_29_10_59_46, 24.21, 48.25
2023_06_29_10_59_48, 24.21, 48.25
2023_06_29_10_59_50, 24.21, 48.36
2023_06_29_10_59_52, 24.17, 48.40
2023_06_29_10_59_54, 24.10, 48.42
2023_06_29_10_59_56, 24.13, 48.52
2023_06_29_10_59_58, 24.17, 48.61
2023_06_29_11_00_00, 24.14, 48.84
2023_06_29_11_00_02, 24.10, 48.72
2023_06_29_11_00_04, 24.05, 48.64
2023_06_29_11_00_06, 24.05, 48.68
2023_06_29_11_00_08, 24.04, 48.76
2023_06_29_11_00_10, 24.04, 48.71
2023_06_29_11_00_12, 24.05, 48.74
2023_06_29_11_00_14, 24.07, 48.73
2023_06_29_11_00_16, 24.11, 48.66
2023_06_29_11_00_18, 24.17, 48.72
2023_06_29_11_00_20, 24.24, 48.65
2023_06_29_11_00_22, 24.25, 48.59
2023_06_29_11_00_24, 24.25, 48.45
2023_06_29_11_00_26, 24.24, 48.42
2023_06_29_11_00_28, 24.25, 48.35
2023_06_29_11_00_30, 24.23, 48.33
2023_06_29_11_00_32, 24.25, 48.45
2023_06_29_11_00_34, 24.25, 48.46
2023_06_29_11_00_36, 24.25, 48.42
2023_06_29_11_00_38, 24.24, 48.41
2023_06_29_11_00_40, 24.24, 48.44
2023_06_29_11_00_42, 24.20, 48.43
2023_06_29_11_00_44, 24.25, 48.41
2023_06_29_11_00_46, 24.21, 48.44
2023_06_29_11_00_48, 24.21, 48.58
2023_06_29_11_00_50, 24.20, 48.60
2023_06_29_11_00_52, 24.15, 48.53
2023_06_29_11_00_54, 24.13, 48.43
2023_06_29_11_00_56, 24.15, 48.51
2023_06_29_11_00_58, 24.11, 48.54
2023_06_29_11_01_00, 24.07, 48.56
2023_06_29_11_01_02, 24.04, 48.61
2023_06_29_11_01_04, 24.05, 48.62
2023_06_29_11_01_06, 24.03, 48.59
2023_06_29_11_01_08, 24.05, 48.60
2023_06_29_11_01_10, 24.05, 48.66
2023_06_29_11_01_12, 24.07, 48.61
2023_06_29_11_01_14, 24.07, 48.61
2023_06_29_11_01_16, 24.08, 48.64
2023_06_29_11_01_18, 24.08, 48.65
2023_06_29_11_01_20, 24.05, 48.75
2023_06_29_11_01_22, 24.01, 48.74
2023_06_29_11_01_24, 24.04, 48.75
2023_06_29_11_01_26, 24.07, 48.76
2023_06_29_11_01_28, 24.07, 48.99
2023_06_29_11_01_30, 24.08, 49.01
2023_06_29_11_01_32, 24.11, 48.91
2023_06_29_11_01_34, 24.11, 48.82
2023_06_29_11_01_36, 24.14, 48.69
2023_06_29_11_01_38, 24.10, 48.64
2023_06_29_11_01_41, 24.17, 48.64
2023_06_29_11_01_43, 24.18, 48.58
2023_06_29_11_01_45, 24.17, 48.56
2023_06_29_11_01_47, 24.17, 48.55
2023_06_29_11_01_49, 24.14, 48.60
2023_06_29_11_01_51, 24.13, 48.51
2023_06_29_11_01_53, 24.14, 48.57
2023_06_29_11_01_55, 24.13, 48.52
2023_06_29_11_01_57, 24.11, 48.49
2023_06_29_11_01_59, 24.14, 48.48
2023_06_29_11_02_01, 24.14, 48.55
2023_06_29_11_02_03, 24.14, 48.55
2023_06_29_11_02_05, 24.15, 48.50
2023_06_29_11_02_07, 24.15, 48.50
2023_06_29_11_02_09, 24.17, 48.70
2023_06_29_11_02_11, 24.15, 48.70
2023_06_29_11_02_13, 24.17, 48.69
2023_06_29_11_02_15, 24.21, 48.64
2023_06_29_11_02_17, 24.27, 48.55
2023_06_29_11_02_19, 24.28, 48.48
2023_06_29_11_02_21, 24.30, 48.37
2023_06_29_11_02_23, 24.30, 48.25
2023_06_29_11_02_25, 24.32, 48.17
2023_06_29_11_02_27, 24.30, 48.12
2023_06_29_11_02_29, 24.31, 48.18
2023_06_29_11_02_31, 24.31, 48.14
2023_06_29_11_02_33, 24.31, 48.11
2023_06_29_11_02_35, 24.30, 48.05
2023_06_29_11_02_37, 24.32, 48.10
2023_06_29_11_02_39, 24.30, 48.10
2023_06_29_11_02_41, 24.32, 48.10
2023_06_29_11_02_43, 24.31, 48.10
2023_06_29_11_02_45, 24.28, 48.09
2023_06_29_11_02_47, 24.25, 48.07
2023_06_29_11_02_49, 24.25, 48.12
2023_06_29_11_02_51, 24.27, 48.13
2023_06_29_11_02_53, 24.25, 48.17
2023_06_29_11_02_55, 24.24, 48.16
2023_06_29_11_02_57, 24.23, 48.17
2023_06_29_11_02_59, 24.21, 48.20
2023_06_29_11_03_01, 24.24, 48.27
2023_06_29_11_03_03, 24.21, 48.25
2023_06_29_11_03_05, 24.17, 48.25
2023_06_29_11_03_07, 24.18, 48.26
2023_06_29_11_03_09, 24.14, 48.36
2023_06_29_11_03_11, 24.14, 48.41
2023_06_29_11_03_13, 24.13, 48.37
2023_06_29_11_03_15, 24.15, 48.42
2023_06_29_11_03_18, 24.17, 48.42
2023_06_29_11_03_20, 24.17, 48.46
2023_06_29_11_03_22, 24.15, 48.37
2023_06_29_11_03_24, 24.17, 48.40
2023_06_29_11_03_26, 24.14, 48.37
2023_06_29_11_03_28, 24.11, 48.49
2023_06_29_11_03_30, 24.10, 48.52
2023_06_29_11_03_32, 24.07, 48.49
2023_06_29_11_03_34, 24.05, 48.51
2023_06_29_11_03_36, 24.04, 48.57
2023_06_29_11_03_38, 24.05, 48.60
2023_06_29_11_03_40, 24.05, 48.61
2023_06_29_11_03_42, 24.08, 48.65
2023_06_29_11_03_44, 24.10, 48.69
2023_06_29_11_03_46, 24.08, 48.63
2023_06_29_11_03_48, 24.07, 48.64
2023_06_29_11_03_50, 24.07, 48.59
2023_06_29_11_03_52, 24.04, 48.60
2023_06_29_11_03_54, 24.05, 48.60
2023_06_29_11_03_56, 24.05, 48.62
2023_06_29_11_03_58, 24.07, 48.65
2023_06_29_11_04_00, 24.04, 48.65
2023_06_29_11_04_02, 24.01, 48.67
2023_06_29_11_04_04, 24.01, 48.69
2023_06_29_11_04_06, 23.97, 48.73
2023_06_29_11_04_08, 23.98, 48.75
2023_06_29_11_04_10, 23.95, 48.79
2023_06_29_11_04_12, 23.94, 48.77
2023_06_29_11_04_14, 23.97, 48.88
2023_06_29_11_04_16, 23.95, 48.85
2023_06_29_11_04_18, 23.94, 48.87
2023_06_29_11_04_20, 23.97, 48.89
2023_06_29_11_04_22, 23.95, 48.86
2023_06_29_11_04_24, 23.98, 48.82
2023_06_29_11_04_26, 23.97, 48.87
2023_06_29_11_04_28, 23.94, 48.87
2023_06_29_11_04_30, 23.94, 48.89
2023_06_29_11_04_32, 23.91, 48.93
2023_06_29_11_04_34, 23.91, 49.03
2023_06_29_11_04_36, 23.90, 48.98
2023_06_29_11_04_38, 23.93, 48.97
2023_06_29_11_04_40, 23.91, 48.97
2023_06_29_11_04_42, 23.93, 49.09
2023_06_29_11_04_44, 23.93, 49.07
2023_06_29_11_04_46, 23.94, 49.27
2023_06_29_11_04_48, 23.95, 49.23
2023_06_29_11_04_50, 23.98, 49.25
2023_06_29_11_04_52, 24.05, 49.46
2023_06_29_11_04_54, 24.08, 49.63
2023_06_29_11_04_56, 24.07, 49.35
2023_06_29_11_04_58, 24.11, 49.14
2023_06_29_11_05_00, 24.15, 49.00
2023_06_29_11_05_03, 24.13, 48.79
2023_06_29_11_05_05, 24.11, 48.74
2023_06_29_11_05_07, 24.07, 48.65
2023_06_29_11_05_09, 24.08, 48.61
2023_06_29_11_05_11, 24.10, 48.57
2023_06_29_11_05_13, 24.17, 48.55
2023_06_29_11_05_15, 24.17, 48.55
2023_06_29_11_05_17, 24.17, 48.51
2023_06_29_11_05_19, 24.21, 48.51
2023_06_29_11_05_21, 24.18, 48.46
2023_06_29_11_05_23, 24.21, 48.44
2023_06_29_11_05_25, 24.24, 48.36
2023_06_29_11_05_27, 24.23, 48.33
2023_06_29_11_05_29, 24.23, 48.31
2023_06_29_11_05_31, 24.23, 48.29
2023_06_29_11_05_33, 24.20, 48.29
2023_06_29_11_05_35, 24.21, 48.30
2023_06_29_11_05_37, 24.20, 48.31
2023_06_29_11_05_39, 24.18, 48.31
2023_06_29_11_05_41, 24.20, 48.35
2023_06_29_11_05_43, 24.15, 48.36
2023_06_29_11_05_45, 24.15, 48.36
2023_06_29_11_05_47, 24.17, 48.36
2023_06_29_11_05_49, 24.14, 48.38
2023_06_29_11_05_51, 24.14, 48.41
2023_06_29_11_05_53, 24.11, 48.40
2023_06_29_11_05_55, 24.14, 48.48
2023_06_29_11_05_57, 24.13, 48.53
2023_06_29_11_05_59, 24.10, 48.59
2023_06_29_11_06_01, 24.05, 48.52
2023_06_29_11_06_03, 24.04, 48.58
2023_06_29_11_06_05, 24.03, 48.62
2023_06_29_11_06_07, 24.01, 48.64
2023_06_29_11_06_09, 23.97, 48.64
2023_06_29_11_06_11, 23.98, 48.70
2023_06_29_11_06_13, 24.00, 48.74
2023_06_29_11_06_15, 24.03, 48.75
2023_06_29_11_06_17, 24.07, 48.76
2023_06_29_11_06_19, 24.11, 48.72
2023_06_29_11_06_21, 24.11, 48.62
2023_06_29_11_06_23, 24.11, 48.60
2023_06_29_11_06_25, 24.10, 48.55
2023_06_29_11_06_27, 24.10, 48.53
2023_06_29_11_06_29, 24.15, 48.50
2023_06_29_11_06_31, 24.13, 48.56
2023_06_29_11_06_33, 24.11, 48.53
2023_06_29_11_06_35, 24.10, 48.53
2023_06_29_11_06_37, 24.10, 48.52
2023_06_29_11_06_39, 24.07, 48.51
2023_06_29_11_06_41, 24.07, 48.56
2023_06_29_11_06_44, 24.08, 48.59
2023_06_29_11_06_46, 24.04, 48.57
2023_06_29_11_06_48, 24.03, 48.61
2023_06_29_11_06_50, 24.01, 48.62
2023_06_29_11_06_52, 24.01, 48.67
2023_06_29_11_06_54, 24.01, 48.63
2023_06_29_11_06_56, 24.01, 48.71
2023_06_29_11_06_58, 24.03, 48.69
2023_06_29_11_07_00, 24.04, 48.77
2023_06_29_11_07_02, 24.03, 49.11
2023_06_29_11_07_04, 24.01, 49.19
2023_06_29_11_07_06, 24.03, 49.04
2023_06_29_11_07_08, 24.03, 48.87
2023_06_29_11_07_10, 24.01, 48.83
2023_06_29_11_07_12, 23.98, 48.83
2023_06_29_11_07_14, 24.00, 48.97
2023_06_29_11_07_16, 24.00, 48.92
2023_06_29_11_07_18, 24.00, 48.92
2023_06_29_11_07_20, 24.04, 48.90
2023_06_29_11_07_22, 24.08, 48.83
2023_06_29_11_07_24, 24.07, 48.79
2023_06_29_11_07_26, 24.07, 48.69
2023_06_29_11_07_28, 24.05, 48.69
2023_06_29_11_07_30, 24.03, 48.82
2023_06_29_11_07_32, 24.04, 48.76
2023_06_29_11_07_34, 24.04, 48.72
2023_06_29_11_07_36, 24.03, 48.72
2023_06_29_11_07_38, 24.01, 48.71
2023_06_29_11_07_40, 24.00, 48.73
2023_06_29_11_07_42, 24.01, 48.73
2023_06_29_11_07_44, 24.04, 48.75
2023_06_29_11_07_46, 24.04, 48.70
2023_06_29_11_07_48, 24.07, 48.71
2023_06_29_11_07_50, 24.08, 48.68
2023_06_29_11_07_52, 24.04, 48.72
2023_06_29_11_07_54, 24.03, 48.71
2023_06_29_11_07_56, 24.00, 48.74
2023_06_29_11_07_58, 23.97, 48.71
2023_06_29_11_08_00, 23.93, 48.77
2023_06_29_11_08_02, 23.94, 49.00
2023_06_29_11_08_04, 23.91, 49.02
2023_06_29_11_08_06, 23.93, 49.00
2023_06_29_11_08_08, 23.91, 49.02
2023_06_29_11_08_10, 23.93, 48.96
2023_06_29_11_08_12, 23.91, 48.96
2023_06_29_11_08_14, 23.93, 49.00
2023_06_29_11_08_16, 23.94, 48.98
2023_06_29_11_08_18, 23.95, 48.94
2023_06_29_11_08_20, 23.95, 49.20
2023_06_29_11_08_22, 23.95, 49.27
2023_06_29_11_08_24, 23.97, 49.16
2023_06_29_11_08_26, 23.95, 49.09
2023_06_29_11_08_28, 23.97, 49.29
2023_06_29_11_08_30, 23.97, 49.18
2023_06_29_11_08_32, 23.98, 49.09
2023_06_29_11_08_34, 24.00, 48.98
2023_06_29_11_08_36, 24.04, 48.94
2023_06_29_11_08_38, 24.05, 48.95
2023_06_29_11_08_40, 24.10, 49.10
2023_06_29_11_08_42, 24.11, 49.31
2023_06_29_11_08_44, 24.15, 49.14
2023_06_29_11_08_47, 24.24, 49.45
2023_06_29_11_08_49, 24.20, 49.16
2023_06_29_11_08_51, 24.20, 48.86
2023_06_29_11_08_53, 24.18, 48.68
2023_06_29_11_08_55, 24.15, 48.65
2023_06_29_11_08_57, 24.14, 48.62
2023_06_29_11_08_59, 24.13, 48.61
2023_06_29_11_09_01, 24.13, 48.53
2023_06_29_11_09_03, 24.08, 48.53
2023_06_29_11_09_05, 24.08, 48.58
2023_06_29_11_09_07, 24.10, 48.59
2023_06_29_11_09_09, 24.10, 48.58
2023_06_29_11_09_11, 24.08, 48.63
2023_06_29_11_09_13, 24.10, 48.68
2023_06_29_11_09_15, 24.08, 48.65
2023_06_29_11_09_17, 24.08, 48.59
2023_06_29_11_09_19, 24.10, 48.71
2023_06_29_11_09_21, 24.10, 48.90
2023_06_29_11_09_23, 24.10, 48.88
2023_06_29_11_09_25, 24.10, 48.92
2023_06_29_11_09_27, 24.08, 48.89
2023_06_29_11_09_29, 24.08, 48.84
2023_06_29_11_09_31, 24.07, 48.73
2023_06_29_11_09_33, 24.04, 48.71
2023_06_29_11_09_35, 24.05, 48.71
2023_06_29_11_09_37, 24.08, 48.67
2023_06_29_11_09_39, 24.05, 48.68
2023_06_29_11_09_41, 24.05, 48.65
2023_06_29_11_09_43, 24.04, 48.65
2023_06_29_11_09_45, 24.07, 48.64
2023_06_29_11_09_47, 24.07, 48.63
2023_06_29_11_09_49, 24.08, 48.61
2023_06_29_11_09_51, 24.08, 48.59
2023_06_29_11_09_53, 24.11, 48.60
2023_06_29_11_09_55, 24.11, 48.60
2023_06_29_11_09_57, 24.13, 48.58
2023_06_29_11_09_59, 24.11, 48.56
2023_06_29_11_10_01, 24.10, 48.55
2023_06_29_11_10_03, 24.10, 48.52
2023_06_29_11_10_05, 24.08, 48.56
2023_06_29_11_10_07, 24.10, 48.54
2023_06_29_11_10_09, 24.13, 48.53
2023_06_29_11_10_11, 24.15, 48.50
2023_06_29_11_10_13, 24.17, 48.49
2023_06_29_11_10_15, 24.15, 48.45
2023_06_29_11_10_17, 24.15, 48.42
2023_06_29_11_10_19, 24.18, 48.40
2023_06_29_11_10_21, 24.15, 48.37
2023_06_29_11_10_23, 24.17, 48.40
2023_06_29_11_10_25, 24.18, 48.41
2023_06_29_11_10_27, 24.18, 48.41
2023_06_29_11_10_29, 24.18, 48.50
2023_06_29_11_10_31, 24.18, 48.48
2023_06_29_11_10_33, 24.17, 48.41
2023_06_29_11_10_35, 24.15, 48.41
2023_06_29_11_10_37, 24.14, 48.44
2023_06_29_11_10_39, 24.10, 48.43
2023_06_29_11_10_41, 24.11, 48.48
2023_06_29_11_10_43, 24.10, 48.48
2023_06_29_11_10_45, 24.08, 48.46
2023_06_29_11_10_47, 24.07, 48.51
2023_06_29_11_10_50, 24.04, 48.56
2023_06_29_11_10_52, 24.03, 48.52
2023_06_29_11_10_54, 24.01, 48.58
2023_06_29_11_10_56, 24.01, 48.57
2023_06_29_11_10_58, 24.03, 48.65
2023_06_29_11_11_00, 24.00, 48.63
2023_06_29_11_11_02, 24.00, 48.71
2023_06_29_11_11_04, 23.97, 48.70
2023_06_29_11_11_06, 24.00, 48.73
2023_06_29_11_11_08, 23.98, 48.74
2023_06_29_11_11_10, 24.00, 48.79
2023_06_29_11_11_12, 23.95, 48.75
2023_06_29_11_11_14, 23.98, 48.83
2023_06_29_11_11_16, 23.95, 48.86
2023_06_29_11_11_18, 23.93, 48.88
2023_06_29_11_11_20, 23.94, 48.91
2023_06_29_11_11_22, 23.95, 48.94
2023_06_29_11_11_24, 23.93, 48.92
2023_06_29_11_11_26, 23.91, 48.90
2023_06_29_11_11_28, 23.88, 48.88
2023_06_29_11_11_30, 23.90, 48.92
2023_06_29_11_11_32, 23.90, 48.97
2023_06_29_11_11_34, 23.90, 49.05
2023_06_29_11_11_36, 23.87, 49.02
2023_06_29_11_11_38, 23.87, 49.04
